order_id,customer_id,vendor_id,status,gross_amount,currency,created_at,updated_at,_ingested_at
ORD-000728,CUST-00286,,Abuja,,,2023-03-31 00:49:52+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000730,CUST-00716,,PH,,,2023-05-09 23:10:16+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000731,,,Abuja,,,2023-06-28 23:53:31+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000733,CUST-00322,,PH,,,2023-07-10 17:44:56+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000734,CUST-00577,,Kano,,,2023-05-15 02:54:55+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000735,CUST-00018,,Abuja,,,2023-05-01 10:35:14+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000738,,,Kaduna,,,2023-02-01 21:51:49+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000740,,,Abuja,,,2023-05-09 18:16:53+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000742,CUST-00336,,Kano,,,2023-09-08 02:46:41+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000744,CUST-00625,,PH,,,2023-11-16 15:17:50+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000746,CUST-00646,,Kano,,,2023-04-17 19:22:08+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000756,CUST-00027,,Abuja,,,2023-07-15 16:40:55+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000758,CUST-00579,,Abuja,,,2023-12-10 20:51:25+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000765,CUST-00459,,Abuja,,,2023-05-08 08:09:42+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000767,CUST-00452,,PH,,,2023-12-09 17:24:49+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000772,CUST-00228,,PH,,,2023-03-14 11:15:17+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000777,CUST-00603,,Kaduna,,,2023-07-29 07:03:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000780,,,PH,,,2023-11-27 13:01:59+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000783,CUST-00563,,Abuja,,,2023-07-07 21:39:13+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000785,,,Kano,,,2023-09-11 17:22:50+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000786,CUST-00778,,Kano,,,2023-12-03 02:25:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000788,CUST-00242,,PH,,,2023-07-21 09:55:33+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000797,CUST-00177,,Kaduna,,,2023-12-19 14:59:30+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000799,,,Lagos,,,2023-07-20 12:04:39+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000800,,,Lagos,,,2023-01-31 22:55:42+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000805,CUST-00626,,PH,,,2023-07-06 08:54:59+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000811,CUST-00396,,Kano,,,2023-09-30 15:13:01+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000821,CUST-00486,,Kano,,,2023-09-03 16:28:59+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000822,CUST-00398,,Lagos,,,2023-10-03 09:40:22+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000824,,,Abuja,,,2023-01-30 13:40:24+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000828,CUST-00149,,Abuja,,,2023-05-08 18:02:54+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000831,,,PH,,,2023-07-06 21:29:23+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000834,CUST-00495,,Kano,,,2023-03-15 12:52:39+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000841,CUST-00136,,PH,,,2023-07-18 22:17:58+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000846,CUST-00610,,Lagos,,,2023-04-10 14:03:38+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000847,CUST-00219,,Kano,,,2023-03-20 12:29:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000849,CUST-00460,,Abuja,,,2023-11-07 18:25:21+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000851,,,Kaduna,,,2023-09-22 20:29:16+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000857,CUST-00321,,Lagos,,,2023-05-08 10:02:11+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000860,,,Abuja,,,2023-05-02 01:06:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000862,CUST-00748,,Lagos,,,2023-10-08 16:53:07+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000863,CUST-00717,,PH,,,2023-08-04 22:24:59+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000864,CUST-00550,,Abuja,,,2023-12-16 05:17:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000865,CUST-00718,,Kano,,,2023-07-09 05:43:45+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000867,CUST-00599,,Lagos,,,2023-05-11 06:45:42+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000869,CUST-00378,,PH,,,2023-01-26 23:22:28+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000871,CUST-00262,,Kaduna,,,2023-03-06 23:06:51+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000875,CUST-00587,,Kaduna,,,2023-06-02 15:16:53+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000881,CUST-00747,,PH,,,2023-05-07 09:43:38+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000896,,,Abuja,,,2023-09-29 11:26:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000897,CUST-00289,,Abuja,,,2023-02-12 18:24:39+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000898,CUST-00604,,Kano,,,2023-10-03 08:42:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000899,CUST-00741,,Kaduna,,,2023-12-07 14:55:00+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000903,,,Lagos,,,2023-11-10 01:59:49+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000914,,,Kano,,,2023-10-18 15:57:01+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000915,,,Abuja,,,2023-11-27 02:32:59+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000918,CUST-00155,,Lagos,,,2023-07-30 18:40:30+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000921,,,Kano,,,2023-06-05 21:54:36+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000922,,,PH,,,2023-03-10 23:55:26+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000923,,,Abuja,,,2023-11-11 01:17:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000935,,,Kaduna,,,2023-01-16 04:17:38+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000939,CUST-00612,,Kano,,,2023-11-14 20:58:29+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000943,CUST-00460,,Kano,,,2023-02-24 08:21:51+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000948,CUST-00545,,Kaduna,,,2023-09-02 07:41:00+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000950,,,PH,,,2023-10-20 21:58:04+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000951,CUST-00536,,Lagos,,,2023-12-16 00:37:07+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000952,CUST-00552,,PH,,,2023-11-26 16:31:11+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000955,CUST-00515,,PH,,,2023-01-17 09:54:55+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000957,,,Abuja,,,2023-06-24 21:41:06+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000958,,,PH,,,2023-09-21 15:16:20+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000959,CUST-00639,,Abuja,,,2023-12-22 00:08:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000960,CUST-00009,,Kano,,,2023-01-17 15:25:31+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000961,,,Kano,,,2023-09-20 16:48:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000963,CUST-00067,,Kano,,,2023-11-22 21:23:10+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000964,CUST-00406,,Kaduna,,,2023-10-23 12:51:23+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000972,CUST-00668,,Kaduna,,,2023-10-16 03:04:55+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000973,,,Kaduna,,,2023-02-13 11:25:09+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000977,,,Abuja,,,2023-09-24 12:57:31+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000984,CUST-00336,,PH,,,2023-02-11 15:01:00+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000985,CUST-00535,,Abuja,,,2023-08-22 15:27:31+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000989,CUST-00679,,Kano,,,2023-12-30 02:20:29+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-000990,CUST-00114,,PH,,,2023-07-14 09:54:59+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001000,,,Kano,,,2023-12-14 10:44:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001002,CUST-00122,,PH,,,2023-10-24 13:44:24+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001007,,,Kaduna,,,2023-02-27 06:48:17+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001009,CUST-00336,,Abuja,,,2023-10-29 22:05:12+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001013,CUST-00778,,Lagos,,,2023-07-12 09:58:53+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001015,CUST-00756,,Abuja,,,2023-06-18 06:00:28+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001019,CUST-00035,,Kano,,,2023-12-18 19:18:12+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001022,,,Lagos,,,2023-08-30 14:42:36+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001023,,,Kaduna,,,2023-02-16 18:49:12+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001027,,,PH,,,2023-10-13 12:56:30+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001032,CUST-00224,,Lagos,,,2023-09-13 23:01:55+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001033,,,Lagos,,,2023-06-14 12:47:25+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001035,CUST-00080,,PH,,,2023-02-08 20:52:34+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001036,,,Kano,,,2023-08-11 09:00:50+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001038,,,Kaduna,,,2023-09-18 23:08:10+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001041,CUST-00607,,Kano,,,2023-01-13 22:03:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001042,CUST-00337,,Lagos,,,2023-09-30 04:19:50+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001044,CUST-00693,,Abuja,,,2023-03-21 23:25:56+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001053,,,Kaduna,,,2023-07-22 16:39:11+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001055,CUST-00377,,Abuja,,,2023-05-04 14:15:32+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001058,CUST-00800,,PH,,,2023-05-27 09:28:42+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001059,,,PH,,,2023-12-14 15:59:17+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001061,CUST-00032,,Kano,,,2023-09-08 06:29:54+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001062,CUST-00539,,PH,,,2023-02-18 14:02:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001064,CUST-00195,,Abuja,,,2023-01-25 02:54:21+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001070,CUST-00710,,Lagos,,,2023-11-27 02:36:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001072,CUST-00202,,PH,,,2023-03-29 17:27:00+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001076,CUST-00505,,Kano,,,2023-10-21 23:31:44+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001077,CUST-00217,,PH,,,2023-10-18 04:05:51+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001080,CUST-00315,,Lagos,,,2023-06-14 08:56:44+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001081,CUST-00398,,Kaduna,,,2023-09-27 16:14:43+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001083,CUST-00782,,Abuja,,,2023-03-24 14:31:15+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001085,CUST-00087,,Abuja,,,2023-02-23 17:03:01+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001087,CUST-00036,,Kaduna,,,2023-01-11 23:33:43+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001093,CUST-00589,,Lagos,,,2023-09-28 21:26:11+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001095,,,Kaduna,,,2023-10-12 10:58:28+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001099,,,PH,,,2023-12-04 02:24:27+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001103,CUST-00187,,Kano,,,2023-01-13 02:08:01+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001110,CUST-00708,,Kano,,,2023-09-14 20:15:22+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001111,CUST-00287,,Lagos,,,2023-05-13 03:29:12+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001112,CUST-00664,,Kaduna,,,2023-12-11 18:33:34+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001113,CUST-00366,,PH,,,2023-11-15 02:53:46+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001116,CUST-00354,,Kaduna,,,2023-01-10 07:22:45+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001117,,,PH,,,2023-10-15 16:02:42+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001118,,,Lagos,,,2023-12-13 02:57:43+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001120,CUST-00276,,Kaduna,,,2023-10-17 22:52:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001122,CUST-00389,,Kano,,,2023-06-18 15:47:32+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001125,CUST-00667,,PH,,,2023-09-28 13:32:58+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001132,CUST-00440,,Abuja,,,2023-02-19 00:38:45+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001135,,,Kano,,,2023-06-18 15:59:24+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001136,CUST-00440,,Abuja,,,2023-02-01 18:23:45+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001137,,,Abuja,,,2023-08-18 05:24:50+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001138,CUST-00607,,PH,,,2023-07-28 06:43:45+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001142,CUST-00593,,PH,,,2023-07-11 16:54:26+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001144,CUST-00119,,Lagos,,,2023-08-08 14:36:07+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001145,,,Kaduna,,,2023-12-18 22:30:36+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001146,CUST-00309,,PH,,,2023-07-05 00:42:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001148,CUST-00067,,Kano,,,2023-10-15 05:30:45+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001150,CUST-00670,,Kaduna,,,2023-03-02 14:36:22+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001151,CUST-00008,,PH,,,2023-01-16 17:43:21+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001157,,,Abuja,,,2023-12-28 15:04:07+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001158,CUST-00045,,Abuja,,,2023-12-14 03:24:29+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001162,CUST-00615,,Lagos,,,2023-03-29 21:49:35+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001163,,,Abuja,,,2023-09-23 19:58:29+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001164,,,PH,,,2023-02-06 23:30:41+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001166,CUST-00787,,Kano,,,2023-11-05 07:53:15+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001172,CUST-00226,,Kano,,,2023-11-09 04:13:27+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001173,,,Abuja,,,2023-03-27 16:12:34+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001174,CUST-00758,,Abuja,,,2023-08-13 16:53:28+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001176,CUST-00138,,PH,,,2023-10-08 19:13:01+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001182,CUST-00499,,Kaduna,,,2023-05-01 12:09:08+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001183,CUST-00433,,Lagos,,,2023-11-03 22:13:17+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001185,,,Abuja,,,2023-10-02 00:34:06+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001188,CUST-00063,,Kano,,,2023-02-24 10:50:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001190,,,PH,,,2023-05-22 15:51:08+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001191,,,Kaduna,,,2023-02-23 18:04:17+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001195,,,Abuja,,,2023-09-18 03:05:12+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-001196,CUST-00206,,Abuja,,,2023-03-22 23:05:42+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00005,,,Lagos,,,2026-02-22 22:50:07+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00122,,,,,,,2026-02-22 04:11:59+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00008,,,Kano,,,2026-02-21 23:26:47+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00009,,,Kaduna,,,2026-02-22 15:30:13+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00010,,,Kaduna,,,2026-02-22 17:53:21+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00152,,,,,,,2026-02-22 11:20:56+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00012,,,PH,,,2026-02-22 12:33:26+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00014,,,Lagos,,NGN,2026-02-22 04:21:56+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00015,,,Abuja,,,2026-02-22 21:02:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00293,,,,,,,2026-02-22 15:26:29+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00134,,,,,,,2026-02-22 14:56:53+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00021,,,Lagos,,,2026-02-22 14:29:21+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00190,,,,,,,2026-02-22 18:04:59+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00022,,,Lagos,,,2026-02-22 08:22:37+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00297,,,,,,,2026-02-22 20:55:51+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00024,,,Kaduna,,,2026-02-16 04:49:05+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00030,,,Lagos,,,2026-02-22 14:15:58+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00037,,,PH,,,2026-02-19 00:11:24+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00100,,,,,,,2026-02-22 12:54:44+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00065,,,,,,,2026-02-22 03:18:52+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00042,,,Kano,,,2026-02-22 17:56:01+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00044,,,Kaduna,,,2026-02-17 02:47:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00045,,,Abuja,,,2026-02-22 15:32:24+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00114,,,,,,,2026-02-22 21:18:19+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00048,,,Abuja,,,2026-02-22 01:48:49+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00050,,,Abuja,,,2026-02-22 00:38:28+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00284,,,,,,,2026-02-22 00:29:13+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00051,,,Abuja,,,2026-02-22 04:22:10+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00052,,,Kano,,,2026-02-22 19:00:44+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00053,,,Kaduna,,NGN,2026-02-22 21:18:37+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00055,,,Lagos,,,2026-02-22 07:54:02+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00057,,,PH,,,2026-02-22 14:50:27+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00058,,,Kano,,,2026-02-21 09:59:31+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00092,,,,,,,2026-02-22 16:59:46+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00061,,,Kano,,,2026-02-22 18:02:06+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00065,,,Kaduna,,,2026-02-22 05:24:10+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00132,,,,,,,2026-02-22 18:22:04+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00236,,,,,,,2026-02-22 20:20:56+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00070,,,Kaduna,,,2026-02-22 05:44:54+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00075,,,Lagos,,,2026-02-22 15:13:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00076,,,PH,,,2026-02-22 20:54:27+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00079,,,Kaduna,,,2026-02-22 07:09:35+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00083,,,Lagos,,,2026-02-22 12:54:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00243,,,,,,,2026-02-22 00:16:40+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00267,,,,,,,2026-02-22 09:27:55+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00085,,,PH,,,2026-02-22 05:23:09+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00086,,,Kano,,,2026-02-22 20:22:14+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00096,,,PH,,,2026-02-22 19:11:04+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00242,,,,,,,2026-02-22 02:37:16+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00101,,,Abuja,,,2026-02-22 02:30:04+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00103,,,Kano,,,2026-02-16 15:33:22+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00104,,,Kaduna,,,2026-02-22 00:50:03+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00106,,,PH,,,2026-02-22 18:54:07+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00024,,,,,,,2026-02-21 22:52:42+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00111,,,Lagos,,,2026-02-22 11:47:49+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00112,,,Lagos,,,2026-02-22 03:11:29+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00114,,,Lagos,,,2026-02-22 19:56:51+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00006,,,,,,,2026-02-22 18:40:09+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00119,,,Kaduna,,,2026-02-22 01:59:51+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00120,,,Kano,,,2026-02-22 13:22:22+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00123,,,Kano,,,2026-02-22 16:47:25+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00184,,,,,,,2026-02-22 12:26:52+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00125,,,Abuja,,,2026-02-21 23:16:12+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00128,,,Kaduna,,,2026-02-22 13:42:04+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00134,,,Abuja,,,2026-02-22 06:49:31+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00141,,,Abuja,,,2026-02-22 08:20:18+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00143,,,Kaduna,,,2026-02-22 21:29:27+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00258,,,,,,,2026-02-22 09:32:34+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00264,,,,,,,2026-02-21 23:23:23+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00149,,,Lagos,,NGN,2026-02-17 19:10:01+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00151,,,PH,,,2026-02-22 22:59:35+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00155,,,Kaduna,,,2026-02-22 04:36:48+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00156,,,Kaduna,,,2026-02-22 05:22:13+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00159,,,Kano,,,2026-02-22 00:10:20+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00163,,,Lagos,,NGN,2026-02-16 21:39:57+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00165,,,Lagos,,,2026-02-22 09:57:58+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00166,,,Abuja,,,2026-02-22 01:34:56+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00169,,,PH,,,2026-02-22 04:29:06+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00171,,,Kano,,,2026-02-22 03:25:06+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00172,,,Kaduna,,,2026-02-22 15:00:58+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00174,,,Lagos,,,2026-02-22 02:08:11+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00119,,,,,,,2026-02-22 09:42:40+00:00,2026-02-23 15:21:07.788192+00:00
ORD-260222-00176,,,PH,,,2026-02-22 18:48:23+00:00,,2026-02-23 15:21:07.788192+00:00
ORD-260222-00177,,,PH,,,2026-02-22 22:44:04+00:00,,2026-02-23 15:21:07.788192+00:00
