shipment_id,order_id,vendor_id,status,carrier,dispatched_at,delivered_at,_ingested_at
290564969,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
598202534,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
469949756,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
835731238,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
154939027,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-09784a689198,,unknown,PICKED_UP,Kwik,2023-08-15 21:29:09+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-b7c6e3b9b2d8,,unknown,DELIVERED,FedEx,2023-02-11 15:13:14+00:00,2023-02-12 08:13:00+00:00,2026-02-23 16:33:03.464568+00:00
372866860,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
352188119,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
549724964,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
435290459,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-6230a9e74f37,,unknown,DELIVERED,GIG,2023-01-12 11:48:58+00:00,2023-01-14 11:48:00+00:00,2026-02-23 16:33:03.464568+00:00
TRK-6475ebffdc0f,,unknown,IN_TRANSIT,GIG,2023-05-15 22:02:05+00:00,,2026-02-23 16:33:03.464568+00:00
290882445,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-20367ca85f8c,,unknown,PICKED_UP,GIG,2023-11-17 19:22:56+00:00,,2026-02-23 16:33:03.464568+00:00
278503728,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-9684796170d9,,unknown,IN_TRANSIT,Local,2023-11-30 19:14:41+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-5bbe272b222e,,unknown,PICKED_UP,GIG,2023-01-24 23:57:56+00:00,,2026-02-23 16:33:03.464568+00:00
734348517,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
820556555,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-fb5b9951953f,,unknown,CREATED,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-66fd26850c92,,unknown,IN_TRANSIT,FedEx,2023-10-06 14:54:53+00:00,,2026-02-23 16:33:03.464568+00:00
501007694,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
593849572,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-47894dddb5fd,,unknown,CREATED,Kwik,2023-04-13 07:31:12+00:00,,2026-02-23 16:33:03.464568+00:00
358051711,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-73c560fc1607,,unknown,DELIVERED,Kwik,2023-10-16 09:56:02+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-1fcffbc57098,,unknown,IN_TRANSIT,FedEx,2023-08-25 06:48:31+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-96add63d3e32,,unknown,PICKED_UP,FedEx,2023-09-17 16:37:25+00:00,,2026-02-23 16:33:03.464568+00:00
414969211,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
835194845,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
294388246,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-b75d23f8f60f,,unknown,IN_TRANSIT,Local,2023-06-01 16:47:15+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-8f0a0d5e0681,,unknown,DELIVERED,Local,2023-11-30 02:52:41+00:00,2023-12-03 11:52:00+00:00,2026-02-23 16:33:03.464568+00:00
318186293,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
687805571,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-d7a2185d0793,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:33:03.464568+00:00
997986716,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
301341868,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
622998960,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-bb8f86b38cef,,unknown,PICKED_UP,FedEx,2023-06-05 23:28:24+00:00,,2026-02-23 16:33:03.464568+00:00
169435477,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-78f3ad8513aa,,unknown,CREATED,DHL,2023-04-05 08:43:45+00:00,,2026-02-23 16:33:03.464568+00:00
670803961,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-ff6a3046e649,,unknown,IN_TRANSIT,FedEx,2024-01-02 10:01:27+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-abd1aa7c241f,,unknown,PICKED_UP,Local,2023-03-03 19:59:29+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-c2237424e77b,,unknown,IN_TRANSIT,Kwik,2023-02-13 23:16:47+00:00,,2026-02-23 16:33:03.464568+00:00
531483133,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-cf86be46e446,,unknown,CREATED,DHL,2023-07-10 06:08:30+00:00,,2026-02-23 16:33:03.464568+00:00
403460542,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
710310179,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-917cdb0ff550,,unknown,CREATED,Kwik,,,2026-02-23 16:33:03.464568+00:00
941192209,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
900031162,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
527280108,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-e2aaaa6b6de3,,unknown,DELIVERED,Kwik,2023-04-17 19:54:54+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-3399bcbffd83,,unknown,DELIVERED,FedEx,2023-09-22 16:31:17+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-59b556c0d7e8,,unknown,DELIVERED,FedEx,2023-05-26 15:53:57+00:00,2023-05-28 02:53:00+00:00,2026-02-23 16:33:03.464568+00:00
TRK-2a4d6ff9bcb1,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:33:03.464568+00:00
194414657,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
847879761,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
987966276,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-3df90bfa90d3,,unknown,CREATED,Kwik,2023-09-16 14:03:07+00:00,,2026-02-23 16:33:03.464568+00:00
943797961,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
761387681,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-608744efe99a,,unknown,PICKED_UP,Kwik,2023-04-15 07:39:15+00:00,,2026-02-23 16:33:03.464568+00:00
596199035,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
160105598,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
261290454,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
341404158,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-51dd9425f54f,,unknown,IN_TRANSIT,FedEx,2023-04-01 04:33:08+00:00,,2026-02-23 16:33:03.464568+00:00
204601003,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-eae113cf9bd9,,unknown,DELIVERED,Kwik,2023-07-18 04:18:13+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-fe59564290ad,,unknown,DELIVERED,Kwik,,,2026-02-23 16:33:03.464568+00:00
523137454,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-09f9e1937165,,unknown,DELIVERED,FedEx,2023-08-19 10:55:59+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-380bd101684e,,unknown,DELIVERED,DHL,,,2026-02-23 16:33:03.464568+00:00
296939254,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-0a756d89ce63,,unknown,PICKED_UP,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-85ae802a597c,,unknown,DELIVERED,DHL,,,2026-02-23 16:33:03.464568+00:00
895530623,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-196795fe710c,,unknown,DELIVERED,Local,2023-12-09 18:57:40+00:00,2023-12-12 00:57:00+00:00,2026-02-23 16:33:03.464568+00:00
195747445,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
716199523,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-68d267426477,,unknown,CREATED,Local,2023-10-29 18:11:41+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-5f7e1f060896,,unknown,PICKED_UP,Kwik,,,2026-02-23 16:33:03.464568+00:00
268052400,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-586c47187b97,,unknown,IN_TRANSIT,FedEx,2023-09-28 08:37:28+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-1975cd8a4220,,unknown,PICKED_UP,GIG,2023-11-04 21:52:13+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-bc1abb1b44d8,,unknown,CREATED,Kwik,,,2026-02-23 16:33:03.464568+00:00
979206441,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-2730a81f8ea9,,unknown,IN_TRANSIT,Local,2023-10-21 10:09:57+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-6580794e2523,,unknown,PICKED_UP,Local,2023-07-08 15:22:22+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-c01125e048f2,,unknown,CREATED,Local,,,2026-02-23 16:33:03.464568+00:00
517542712,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-04703995cdec,,unknown,IN_TRANSIT,FedEx,2023-02-16 17:23:38+00:00,,2026-02-23 16:33:03.464568+00:00
787420276,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-42aebec4f89a,,unknown,PICKED_UP,DHL,2023-02-27 10:50:15+00:00,,2026-02-23 16:33:03.464568+00:00
786389985,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-bc6e93ace25d,,unknown,CREATED,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-00e485ccec07,,unknown,DELIVERED,GIG,2023-12-01 23:15:15+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-d8d4ec9284ce,,unknown,IN_TRANSIT,GIG,2023-12-10 11:12:14+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-9d42e63f4b41,,unknown,CREATED,Local,2023-10-11 16:17:36+00:00,,2026-02-23 16:33:03.464568+00:00
603437616,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-6336a7ced231,,unknown,PICKED_UP,Local,2023-08-17 07:43:33+00:00,,2026-02-23 16:33:03.464568+00:00
810559037,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
643335609,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
936962481,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
458199306,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-4552526ff002,,unknown,DELIVERED,Local,2023-01-05 00:30:36+00:00,,2026-02-23 16:33:03.464568+00:00
705721211,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
951446055,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-178af95e333c,,unknown,CREATED,DHL,2023-05-25 12:14:18+00:00,,2026-02-23 16:33:03.464568+00:00
460471406,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
827724171,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
489574969,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
475249401,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
327331385,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-fb567cbe6908,,unknown,DELIVERED,DHL,2023-04-17 22:38:36+00:00,2023-04-20 04:38:00+00:00,2026-02-23 16:33:03.464568+00:00
210216683,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-a6dd7efe8009,,unknown,IN_TRANSIT,Kwik,2023-04-02 03:06:11+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-6230a9e74f37,,unknown,CREATED,FedEx,2023-05-30 08:35:55+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-031fe3454fab,,unknown,IN_TRANSIT,Local,2023-11-27 22:27:49+00:00,,2026-02-23 16:33:03.464568+00:00
996815094,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
577003180,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
402062822,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
320677622,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-37e420a30772,,unknown,PICKED_UP,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-46860d653397,,unknown,CREATED,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-f28528faf2fc,,unknown,DELIVERED,GIG,2023-02-12 22:24:03+00:00,2023-02-13 17:24:00+00:00,2026-02-23 16:33:03.464568+00:00
619716981,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-ebaed3d6a174,,unknown,DELIVERED,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-4358c15d1581,,unknown,DELIVERED,FedEx,2023-10-07 06:02:06+00:00,,2026-02-23 16:33:03.464568+00:00
557694862,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-ca7e01b32304,,unknown,CREATED,Local,2023-05-12 10:20:14+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-fbf77fc1445f,,unknown,IN_TRANSIT,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-f8c3a50af62b,,unknown,DELIVERED,GIG,2023-01-17 04:27:06+00:00,2023-01-18 13:27:00+00:00,2026-02-23 16:33:03.464568+00:00
664202333,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-d7a2185d0793,,unknown,IN_TRANSIT,DHL,2023-12-28 23:55:17+00:00,,2026-02-23 16:33:03.464568+00:00
801450608,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
286950818,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
374794375,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-a11f123f7ce0,,unknown,PICKED_UP,DHL,2023-04-28 02:35:04+00:00,,2026-02-23 16:33:03.464568+00:00
286508557,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
576527390,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-fa7b50aa6e4e,,unknown,CREATED,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-7fd11eac48c2,,unknown,PICKED_UP,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-75a0f6e19970,,unknown,IN_TRANSIT,DHL,2023-06-02 07:58:59+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-e073bd1f0bb6,,unknown,DELIVERED,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-b7df7445f42d,,unknown,CREATED,GIG,2023-04-13 13:10:08+00:00,,2026-02-23 16:33:03.464568+00:00
722745015,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-bce84c50b8c8,,unknown,CREATED,Local,,,2026-02-23 16:33:03.464568+00:00
205907182,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-5fc4dddd3113,,unknown,CREATED,Kwik,2023-05-04 22:58:11+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-011bfc34c472,,unknown,IN_TRANSIT,FedEx,2023-04-26 19:44:44+00:00,,2026-02-23 16:33:03.464568+00:00
802929453,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
195923037,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-74dfddc724ec,,unknown,CREATED,GIG,2023-05-31 10:39:31+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-71d9476f7982,,unknown,PICKED_UP,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-227678d1d11f,,unknown,PICKED_UP,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-cddddd037571,,unknown,CREATED,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-438230b3e605,,unknown,DELIVERED,Kwik,2023-11-03 13:48:44+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-5554f89386cd,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-b28c6ce28429,,unknown,DELIVERED,FedEx,2023-04-21 05:11:32+00:00,,2026-02-23 16:33:03.464568+00:00
789192682,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
786093580,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
394516095,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
853911063,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
656562888,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
743131640,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
957983506,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-ddc06ba3dd3f,,unknown,CREATED,FedEx,,,2026-02-23 16:33:03.464568+00:00
875702566,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-24996dd5f742,,unknown,IN_TRANSIT,FedEx,2023-08-28 04:10:11+00:00,,2026-02-23 16:33:03.464568+00:00
342907257,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
417165505,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-fe59564290ad,,unknown,PICKED_UP,GIG,2023-02-05 02:53:04+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-09ca007a15f3,,unknown,DELIVERED,Local,2023-01-15 07:51:04+00:00,,2026-02-23 16:33:03.464568+00:00
294733680,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-0ef4da7c6051,,unknown,CREATED,Kwik,2023-12-19 16:46:59+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-a23a4d3f5d14,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-0922abd6f375,,unknown,PICKED_UP,FedEx,2023-07-08 05:21:38+00:00,,2026-02-23 16:33:03.464568+00:00
683531840,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-b33fb049905e,,unknown,PICKED_UP,FedEx,2023-02-09 04:09:21+00:00,,2026-02-23 16:33:03.464568+00:00
129456565,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-9c9309b4b282,,unknown,PICKED_UP,Local,,,2026-02-23 16:33:03.464568+00:00
733811160,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
655510833,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-608744efe99a,,unknown,PICKED_UP,Kwik,2023-07-07 02:15:57+00:00,,2026-02-23 16:33:03.464568+00:00
270624866,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
205995553,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
985162340,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-fdf7e0e60c1d,,unknown,IN_TRANSIT,FedEx,2023-03-29 11:32:48+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-594dfca3f829,,unknown,CREATED,Kwik,,,2026-02-23 16:33:03.464568+00:00
140168780,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-71bea13aea5c,,unknown,PICKED_UP,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-e4f992bdc25b,,unknown,CREATED,Kwik,2023-03-09 08:27:51+00:00,,2026-02-23 16:33:03.464568+00:00
357982129,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-86c3de97e6a0,,unknown,CREATED,GIG,,,2026-02-23 16:33:03.464568+00:00
TRK-68d267426477,,unknown,DELIVERED,Kwik,,2023-08-17 22:42:00+00:00,2026-02-23 16:33:03.464568+00:00
344738287,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
391903407,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
266072502,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
714361904,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-7987af3a34e6,,unknown,CREATED,Kwik,,,2026-02-23 16:33:03.464568+00:00
909117640,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
275752032,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-92241094eabf,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-d5df93057ed1,,unknown,DELIVERED,FedEx,2023-07-04 21:38:24+00:00,2023-07-07 21:38:00+00:00,2026-02-23 16:33:03.464568+00:00
554911237,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-922d93cd4dde,,unknown,PICKED_UP,GIG,2023-11-05 02:18:41+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-600b768b2231,,unknown,CREATED,Kwik,2023-09-30 13:34:13+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-35ac94046ee7,,unknown,DELIVERED,DHL,2023-09-24 05:21:27+00:00,,2026-02-23 16:33:03.464568+00:00
819289661,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-f55fae20ca9d,,unknown,CREATED,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-eb38227bc691,,unknown,DELIVERED,DHL,2023-03-24 17:21:48+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-a8f3da776f70,,unknown,DELIVERED,Kwik,2023-02-08 12:32:06+00:00,,2026-02-23 16:33:03.464568+00:00
483590806,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-ee993b748fcd,,unknown,IN_TRANSIT,Kwik,2023-07-27 20:02:12+00:00,,2026-02-23 16:33:03.464568+00:00
609917976,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
530603902,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
887913698,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
615532367,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-3e96a2a3c085,,unknown,IN_TRANSIT,Kwik,2023-11-22 09:22:17+00:00,,2026-02-23 16:33:03.464568+00:00
324963201,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-12f9c5d69d36,,unknown,CREATED,Kwik,,,2026-02-23 16:33:03.464568+00:00
961043954,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-5f095770a871,,unknown,PICKED_UP,GIG,2023-01-06 20:29:24+00:00,,2026-02-23 16:33:03.464568+00:00
707395067,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-c08fa68a2d18,,unknown,DELIVERED,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-8002f3df1511,,unknown,PICKED_UP,FedEx,,,2026-02-23 16:33:03.464568+00:00
912953330,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-69582e62fbdb,,unknown,DELIVERED,DHL,,2023-07-16 22:41:00+00:00,2026-02-23 16:33:03.464568+00:00
150077536,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-da90f8c95c26,,unknown,DELIVERED,GIG,2023-04-01 15:52:30+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-07af8e06c5ff,,unknown,CREATED,FedEx,2023-06-09 16:36:59+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-9ddef2559185,,unknown,CREATED,Kwik,2023-06-21 07:04:02+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-402ce8507dd7,,unknown,PICKED_UP,Local,,,2026-02-23 16:33:03.464568+00:00
662509115,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
TRK-1a1c3e824d7e,,unknown,CREATED,Kwik,,,2026-02-23 16:33:03.464568+00:00
956413586,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-777b74853224,,unknown,PICKED_UP,Kwik,2023-07-28 05:41:24+00:00,,2026-02-23 16:33:03.464568+00:00
889441158,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
908825076,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-a42bdeffbd10,,unknown,DELIVERED,Local,2023-12-02 10:51:49+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-f02f278d4994,,unknown,CREATED,Local,2023-09-07 08:38:24+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-756a1cca1297,,unknown,PICKED_UP,Kwik,2023-11-28 00:57:13+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-462f0d76638b,,unknown,DELIVERED,FedEx,2023-10-06 06:36:57+00:00,,2026-02-23 16:33:03.464568+00:00
125341183,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
198645776,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
194267293,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
TRK-d674d8912518,,unknown,CREATED,DHL,2023-05-20 16:46:56+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-b645365fcb35,,unknown,DELIVERED,Local,2023-07-05 04:01:10+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-69321e657340,,unknown,PICKED_UP,DHL,2023-08-11 13:05:42+00:00,,2026-02-23 16:33:03.464568+00:00
303681505,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
415192850,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
541148363,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-0ef4da7c6051,,unknown,CREATED,GIG,2023-09-19 18:09:50+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-2b13dbe1f2b7,,unknown,PICKED_UP,Local,2023-09-28 14:15:52+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-b33fec00159d,,unknown,PICKED_UP,Local,2023-11-24 17:35:23+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-635b5b7d80fb,,unknown,DELIVERED,Local,2023-04-28 04:54:55+00:00,,2026-02-23 16:33:03.464568+00:00
515760577,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
TRK-aef34d279abd,,unknown,DELIVERED,GIG,2023-05-30 19:57:28+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-8d422cad3a7c,,unknown,IN_TRANSIT,Local,2023-08-03 00:13:41+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-0dd2f26e8352,,unknown,IN_TRANSIT,DHL,,,2026-02-23 16:33:03.464568+00:00
878922249,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
838458371,,unknown,,Local,,,2026-02-23 16:33:03.464568+00:00
789787994,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
408519434,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
573016706,,unknown,,DHL,,,2026-02-23 16:33:03.464568+00:00
531537475,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-bda88670ed06,,unknown,PICKED_UP,FedEx,2023-08-26 15:50:46+00:00,,2026-02-23 16:33:03.464568+00:00
211898365,,unknown,,Kwik,,,2026-02-23 16:33:03.464568+00:00
995840111,,unknown,,GIG,,,2026-02-23 16:33:03.464568+00:00
193283040,,unknown,,FedEx,,,2026-02-23 16:33:03.464568+00:00
TRK-460d42939445,,unknown,DELIVERED,Kwik,2023-05-21 23:11:35+00:00,2023-05-24 15:11:00+00:00,2026-02-23 16:33:03.464568+00:00
TRK-5f862e4d7570,,unknown,PICKED_UP,DHL,2023-06-12 22:22:42+00:00,,2026-02-23 16:33:03.464568+00:00
TRK-cd847bb4beab,,unknown,DELIVERED,DHL,,,2026-02-23 16:33:03.464568+00:00
